"x","y","celltype","model"
4796.6934,1064.16,"T","ground truth"
5207.9424,1067.9121,"Malignant","ground truth"
5344.5645,1066.2993,"Malignant","ground truth"
5496.3867,1064.0471,"Malignant","ground truth"
5613.237,1058.5658,"Stromal","ground truth"
6646.3037,1066.413,"Stromal","ground truth"
6690.419,1065.7522,"Malignant","ground truth"
7046.526,1063.9744,"Stromal","ground truth"
7079.6685,1064.9231,"Stromal","ground truth"
345.44577,1066.6265,"Macrophage","ground truth"
613.48676,1068.1726,"Malignant","ground truth"
1309.9261,1067.9463,"Malignant","ground truth"
1650.1473,1063.0842,"Macrophage","ground truth"
1898.5316,1066.3164,"T","ground truth"
2480.396,1066.792,"Malignant","ground truth"
2654.6248,1066.8848,"Malignant","ground truth"
2874.1445,1063.6705,"Malignant","ground truth"
3052.0847,1064.322,"T","ground truth"
3083.1294,1065.8823,"Malignant","ground truth"
3408.0715,1064.2301,"Macrophage","ground truth"
3460.9824,1063.5264,"Malignant","ground truth"
3534.5134,1064.3,"Malignant","ground truth"
4146.45,1063.7875,"Stromal","ground truth"
4788.185,1060.0284,"Stromal","ground truth"
5415.0415,1066.3195,"Stromal","ground truth"
5578.171,1064.0731,"Malignant","ground truth"
5967.25,1068.3392,"Stromal","ground truth"
6115.4746,1072.8522,"Stromal","ground truth"
7365.256,1066.3049,"T","ground truth"
21.5625,1065.2291,"Stromal","ground truth"
158.36208,1065.8793,"T","ground truth"
192.54762,1064.8096,"T","ground truth"
440.63513,1066.3108,"Macrophage","ground truth"
448.92307,1066.0461,"Plasma","ground truth"
869.1092,1062.6758,"Malignant","ground truth"
997.29376,1067.175,"Malignant","ground truth"
1300.116,1066.8116,"Malignant","ground truth"
1833.7222,1067.6759,"Malignant","ground truth"
1854.5745,1066.2128,"Malignant","ground truth"
2430.6626,1067.265,"Malignant","ground truth"
2521.3523,1074.1266,"Malignant","ground truth"
2988.6724,1069.1034,"Malignant","ground truth"
3232.5562,1066.0449,"Malignant","ground truth"
3301.0144,1065.1005,"Malignant","ground truth"
3415.9841,1065.762,"Macrophage","ground truth"
5226.238,1066.0574,"Malignant","ground truth"
5316.739,1066.6937,"Malignant","ground truth"
5439.15,1064.2928,"Malignant","ground truth"
5472.317,1066,"Malignant","ground truth"
5548.126,1062.4252,"Malignant","ground truth"
6601.607,1064.8928,"Stromal","ground truth"
7094.4224,1068.1338,"Macrophage","ground truth"
202.93182,1066.341,"B","ground truth"
209.87097,1068.1936,"Macrophage","ground truth"
485.18805,1068.5555,"Stromal","ground truth"
836.00775,1069.8992,"Malignant","ground truth"
1038.0408,1067.7142,"Stromal","ground truth"
1695.924,1069.4386,"Malignant","ground truth"
2066.8684,1065.9298,"Malignant","ground truth"
2084.4019,1066.6765,"Malignant","ground truth"
2615.1187,1063.7881,"Malignant","ground truth"
2981.1292,1068.3226,"Malignant","ground truth"
3173.109,1065.8514,"Malignant","ground truth"
3814.1821,1065.589,"Macrophage","ground truth"
5147.8223,1066.2959,"Malignant","ground truth"
5308.969,1068.4286,"Malignant","ground truth"
6552.9185,1064.5,"Stromal","ground truth"
7109.523,1067.5077,"Stromal","ground truth"
7385.116,1068.1395,"Stromal","ground truth"
7472.75,1067.7333,"Macrophage","ground truth"
11.86,1067.26,"Plasma","ground truth"
103.75,1066.625,"Macrophage","ground truth"
185.5873,1067.254,"Macrophage","ground truth"
337.11865,1068.1526,"Plasma","ground truth"
744.8113,1067.6152,"Malignant","ground truth"
764.797,1063.7518,"Malignant","ground truth"
1401.3674,1070.7122,"Malignant","ground truth"
2158.9373,1067.9581,"Malignant","ground truth"
2230.1536,1070.6619,"Stromal","ground truth"
2865.67,1069.3019,"Malignant","ground truth"
2999.353,1067.5883,"Malignant","ground truth"
3191.307,1067.9703,"T","ground truth"
3286.264,1066.873,"Malignant","ground truth"
3473.6824,1068.1412,"Malignant","ground truth"
5076.2593,1069.0741,"Macrophage","ground truth"
5130.121,1070.0834,"Malignant","ground truth"
5173.035,1069.3407,"Malignant","ground truth"
5522.525,1068.825,"Malignant","ground truth"
5676.7573,1061.7621,"Stromal","ground truth"
6674.5405,1066.2593,"Malignant","ground truth"
7411.9453,1067.4546,"T","ground truth"
149.81818,1068.8727,"Plasma","ground truth"
567.29456,1064.7441,"Malignant","ground truth"
799.8702,1073.0635,"Malignant","ground truth"
890.96747,1071.0562,"Malignant","ground truth"
1073.2137,1070.1603,"T","ground truth"
1478.2415,1076.0867,"Malignant","ground truth"
2111.938,1070.8761,"Malignant","ground truth"
2606.6377,1069.8031,"Malignant","ground truth"
2785.4644,1067,"Malignant","ground truth"
2915.0188,1070.5981,"Malignant","ground truth"
2940.2908,1070.7441,"Malignant","ground truth"
3075.4905,1072.2307,"Malignant","ground truth"
3393.0393,1070.5883,"Macrophage","ground truth"
4880.4023,1067.5,"Stromal","ground truth"
5163.2085,1069.3165,"Malignant","ground truth"
134.97183,1070.2253,"Macrophage","ground truth"
1013.23315,1068.5785,"Malignant","ground truth"
1189.1254,1071.8484,"Malignant","ground truth"
1229.5903,1070.8871,"Malignant","ground truth"
1573.8485,1070.7273,"Stromal","ground truth"
2338.0532,1073.1368,"Malignant","ground truth"
2765.7534,1069.4092,"Malignant","ground truth"
3204.5474,1069.5369,"Malignant","ground truth"
3612.9075,1070.2815,"Stromal","ground truth"
3675.107,1072.3,"Stromal","ground truth"
5004.3154,1064.7213,"Stromal","ground truth"
5462.6265,1071.8313,"Malignant","ground truth"
34.530865,1070.9012,"B","ground truth"
143.18867,1071.0189,"Plasma","ground truth"
215.92105,1070.0526,"T","ground truth"
430.4694,1071.7347,"Macrophage","ground truth"
554.275,1070.0875,"T","ground truth"
1516.0358,1071.2142,"Macrophage","ground truth"
1910.8582,1072.0426,"Stromal","ground truth"
2204.2202,1068.631,"Malignant","ground truth"
2265.0774,1071.3741,"Malignant","ground truth"
2278.809,1072.0562,"Malignant","ground truth"
2718.973,1076.5328,"Macrophage","ground truth"
2960.2,1076.6594,"Malignant","ground truth"
3140.347,1074.0735,"Malignant","ground truth"
3218.4236,1071.9117,"Malignant","ground truth"
3256.3777,1071.8112,"Malignant","ground truth"
3307.2678,1071.875,"Malignant","ground truth"
3461.1475,1074.0685,"Malignant","ground truth"
5104.4106,1073.15,"Malignant","ground truth"
5537.8,1067.6095,"Myoepi","ground truth"
6738.24,1074.925,"Macrophage","ground truth"
7041.341,1075.869,"Myoepi","ground truth"
7221.9517,1075.4517,"Malignant","ground truth"
59.5,1070.3684,"T","ground truth"
88.246574,1071.2329,"T","ground truth"
169.14062,1071.2031,"Macrophage","ground truth"
285.01694,1070.7966,"T","ground truth"
354.88235,1070.804,"T","ground truth"
375.43677,1071.5747,"Macrophage","ground truth"
510.98486,1080.0555,"Stromal","ground truth"
641.14886,1077.8015,"Malignant","ground truth"
957.3723,1072.3617,"Malignant","ground truth"
1121.8402,1073.3607,"Malignant","ground truth"
1257.8453,1070.3623,"Malignant","ground truth"
1794.0079,1069.238,"Malignant","ground truth"
1854.5287,1072.4368,"Malignant","ground truth"
1940.4846,1076.022,"Malignant","ground truth"
3248.4775,1076.3153,"Malignant","ground truth"
3374.379,1074.2361,"Malignant","ground truth"
3498.8933,1072.8933,"Stromal","ground truth"
4640.115,1069.4265,"Stromal","ground truth"
5260.3496,1072.3301,"Malignant","ground truth"
6618.386,1070.7954,"T","ground truth"
7019.846,1069.9807,"Myoepi","ground truth"
122.204544,1072.25,"T","ground truth"
192.06122,1072,"T","ground truth"
227.01123,1073.1235,"Macrophage","ground truth"
246.825,1073.025,"Macrophage","ground truth"
362.78333,1073,"Plasma","ground truth"
502.88608,1075.4937,"Stromal","ground truth"
1042.5374,1076.9701,"Stromal","ground truth"
1160.2407,1070.8704,"Macrophage","ground truth"
1988.0034,1075.6495,"Malignant","ground truth"
2670.5828,1076.0867,"Malignant","ground truth"
3065.0789,1071.1316,"Stromal","ground truth"
3444.265,1075.906,"Malignant","ground truth"
3520.9092,1071.6364,"Macrophage","ground truth"
4775.9556,1071.1593,"Macrophage","ground truth"
4990.2915,1068.3833,"Stromal","ground truth"
5191.471,1077.2643,"Malignant","ground truth"
5352.7446,1072.9333,"Malignant","ground truth"
5365.613,1073.9507,"Malignant","ground truth"
5553.1025,1073.1185,"Myoepi","ground truth"
5618.7534,1069.0071,"Stromal","ground truth"
5841.6753,1069.9343,"T","ground truth"
6607.269,1072.5385,"T","ground truth"
7083.9287,1080.5858,"Malignant","ground truth"
7122.966,1076.3032,"Stromal","ground truth"
7244.4023,1076.1824,"Malignant","ground truth"
113.29032,1074.4354,"B","ground truth"
159.68965,1073.4138,"Plasma","ground truth"
321.6,1073.6,"B","ground truth"
818.34576,1073.7944,"Malignant","ground truth"
933.28455,1078.0217,"Malignant","ground truth"
1697.6072,1076.6548,"Malignant","ground truth"
2432.9065,1077.4948,"Malignant","ground truth"
2876.0305,1074.3512,"Malignant","ground truth"
3039.8,1074.1637,"T","ground truth"
3194.5945,1074.4324,"Stromal","ground truth"
3275.98,1074.0398,"Malignant","ground truth"
3746.176,1068.3643,"Macrophage","ground truth"
5239.1245,1077.3397,"Malignant","ground truth"
5709.8394,1073.375,"Plasma","ground truth"
7156.0806,1076.2576,"Myoepi","ground truth"
7212.9814,1076.0374,"Malignant","ground truth"
7492.508,1077.3433,"Malignant","ground truth"
64.45283,1073.151,"T","ground truth"
692.529,1077.4275,"Malignant","ground truth"
726.1667,1074.274,"Malignant","ground truth"
1078.371,1076.9193,"Macrophage","ground truth"
1541.2456,1080.3584,"Malignant","ground truth"
1613.5,1077.1869,"Malignant","ground truth"
1889.5076,1077.7411,"Stromal","ground truth"
2049.237,1079.4834,"Malignant","ground truth"
2065.5674,1075.6106,"Malignant","ground truth"
2366.3953,1080.9875,"Malignant","ground truth"
3239.302,1076.1812,"Malignant","ground truth"
3623.6055,1078.6823,"Stromal","ground truth"
5327.531,1076.2778,"Malignant","ground truth"
5440,1072.3513,"Myoepi","ground truth"
5477.6445,1073.4556,"Malignant","ground truth"
5487.574,1071.5494,"Malignant","ground truth"
6632.294,1073.5764,"Stromal","ground truth"
7023.287,1078.7128,"Malignant","ground truth"
446.3857,1075.7428,"T","ground truth"
650.53467,1077.0496,"Malignant","ground truth"
711.1632,1079.3379,"Malignant","ground truth"
1320.23,1079.17,"Malignant","ground truth"
1627.8561,1076.3258,"Malignant","ground truth"
1846.3206,1076.6538,"Malignant","ground truth"
2249.1582,1074.7522,"Malignant","ground truth"
2558.7622,1075.7133,"Malignant","ground truth"
2589.682,1074.75,"Malignant","ground truth"
2621.422,1077.1376,"Malignant","ground truth"
2680.4,1075.3667,"Malignant","ground truth"
2849.883,1073.9221,"Malignant","ground truth"
3316.5747,1073.1119,"Malignant","ground truth"
3435.3108,1074.3058,"Malignant","ground truth"
5268.6045,1082.997,"Malignant","ground truth"
5342.123,1079.0643,"Malignant","ground truth"
5432.367,1074.9873,"Stromal","ground truth"
5530.7847,1075.6154,"Myoepi","ground truth"
5584,1071.304,"Stromal","ground truth"
6217.5073,1077.4802,"Stromal","ground truth"
6955.314,1075.6274,"Macrophage","ground truth"
7437.648,1076.324,"Stromal","ground truth"
46.93846,1076.6154,"B","ground truth"
94.971016,1078.1305,"T","ground truth"
184.97562,1074.9025,"Macrophage","ground truth"
254.59575,1076.4894,"T","ground truth"
518.5833,1076.375,"Plasma","ground truth"
1030.3839,1078.0358,"Stromal","ground truth"
1209.7869,1080.2007,"Malignant","ground truth"
1351.7916,1073.6111,"Stromal","ground truth"
1393.3334,1081.1299,"Malignant","ground truth"
1643.591,1079.7474,"Malignant","ground truth"
1706.7734,1079.125,"Malignant","ground truth"
1745.295,1078.6688,"Stromal","ground truth"
1778.5,1074.2609,"Malignant","ground truth"
1806.081,1076.1216,"Macrophage","ground truth"
1808.6333,1081.6533,"Stromal","ground truth"
1836.0947,1080.6256,"Malignant","ground truth"
2081.0352,1078.4225,"Malignant","ground truth"
2496.9014,1077.8253,"Malignant","ground truth"
2548.7883,1078.5647,"Malignant","ground truth"
2633.8547,1084.4934,"Malignant","ground truth"
3109.8855,1075.9084,"Malignant","ground truth"
3172.9763,1076.6588,"Malignant","ground truth"
3198.6316,1076.9474,"T","ground truth"
3695.2666,1077.4556,"T","ground truth"
3703.2769,1077.6428,"T","ground truth"
4637.148,1079.2544,"Stromal","ground truth"
5668.2104,1074.3158,"Stromal","ground truth"
6175.6797,1074.0863,"DC_Mast","ground truth"
6658.5273,1079.3674,"Malignant","ground truth"
7104.437,1076.9418,"Myoepi","ground truth"
7315.135,1078.9663,"Macrophage","ground truth"
149.125,1078.9305,"Stromal","ground truth"
176.6923,1077.1025,"T","ground truth"
570.8444,1076.6593,"Myoepi","ground truth"
752.0669,1082.1412,"Malignant","ground truth"
2302.9246,1082.9308,"Malignant","ground truth"
2643.7256,1082.0122,"Malignant","ground truth"
2967.9473,1078.3422,"Malignant","ground truth"
2990.5085,1078.5339,"Malignant","ground truth"
3000.898,1077.102,"Malignant","ground truth"
3424.7397,1079.3151,"Malignant","ground truth"
5226.1387,1076.5278,"Malignant","ground truth"
5303.0225,1075.964,"Malignant","ground truth"
5511.7896,1077.864,"Malignant","ground truth"
17.368422,1077.807,"Macrophage","ground truth"
309.13953,1078.4884,"Macrophage","ground truth"
385.88287,1079.8468,"Plasma","ground truth"
605.68896,1080.3248,"Malignant","ground truth"
779.16565,1082.9785,"Malignant","ground truth"
1260.0625,1082.0986,"Malignant","ground truth"
1307.1702,1081.3617,"Malignant","ground truth"
1414.021,1081.0538,"Malignant","ground truth"
1688.0731,1078.7561,"Malignant","ground truth"
2211.5476,1083.7117,"Malignant","ground truth"
2418.3074,1084.776,"Malignant","ground truth"
2930.3386,1082.1165,"Malignant","ground truth"
2933.422,1079.6,"Malignant","ground truth"
3531.4678,1080.078,"Stromal","ground truth"
4046.8293,1077.9698,"T","ground truth"
5142.467,1081.5771,"Malignant","ground truth"
5252.875,1081.4531,"Malignant","ground truth"
5497.8813,1079.0198,"Malignant","ground truth"
7473.8677,1083.6621,"Malignant","ground truth"
223.24324,1078.4324,"Macrophage","ground truth"
373.5946,1078.8918,"T","ground truth"
399.56,1079.08,"T","ground truth"
677.8148,1080.1852,"Macrophage","ground truth"
901.2177,1079.9517,"Malignant","ground truth"
1017.9756,1079.6097,"Malignant","ground truth"
1867.5494,1082.4066,"Malignant","ground truth"
2100.0938,1082.7156,"Malignant","ground truth"
2390.5342,1081.1096,"Malignant","ground truth"
2773.7366,1081.3462,"Malignant","ground truth"
3210.0134,1081.5033,"Malignant","ground truth"
4139.077,1078.4078,"Stromal","ground truth"
4463.1367,1077.9497,"T","ground truth"
5114.177,1082.4615,"Malignant","ground truth"
5128.052,1085.5848,"Malignant","ground truth"
5156.579,1078.7421,"Malignant","ground truth"
5281.533,1080.9867,"Malignant","ground truth"
6579.8335,1079.3636,"Stromal","ground truth"
6674.0713,1078.9143,"Malignant","ground truth"
6696.78,1080.94,"Macrophage","ground truth"
6822.3857,1077.915,"Stromal","ground truth"
7068.5454,1083.719,"Malignant","ground truth"
7095.8306,1082.6339,"Malignant","ground truth"
7202.367,1081.7975,"Malignant","ground truth"
7363.5063,1081.065,"Stromal","ground truth"
7390.927,1081.9175,"T","ground truth"
7509.6187,1079.6188,"Malignant","ground truth"
83.911766,1080.8823,"T","ground truth"
234.01389,1081.1666,"T","ground truth"
488.0808,1083.697,"Stromal","ground truth"
863.8434,1078.8132,"Malignant","ground truth"
915.3719,1079.6633,"Malignant","ground truth"
1001.0343,1083.3971,"Malignant","ground truth"
1123.5732,1086.8748,"Malignant","ground truth"
1655.5775,1085.1444,"Malignant","ground truth"
1755.2877,1085.6321,"Stromal","ground truth"
2656.129,1079.9395,"Malignant","ground truth"
2710.9795,1083.051,"Macrophage","ground truth"
2882.0728,1083.5182,"Malignant","ground truth"
3224.8828,1084.3984,"Malignant","ground truth"
3457.9534,1083.4419,"Malignant","ground truth"
5075.805,1078.2106,"Stromal","ground truth"
5217.052,1080.5952,"Malignant","ground truth"
5380.6816,1085.0973,"Myoepi","ground truth"
5406.1313,1080.8197,"T","ground truth"
5449.2563,1076.9421,"Stromal","ground truth"
24.1761,1084.7107,"Stromal","ground truth"
435.075,1080.8,"T","ground truth"
557.8269,1086.3077,"Stromal","ground truth"
2287.3215,1085.4445,"Malignant","ground truth"
2828.8003,1082.6814,"Malignant","ground truth"
3063.5,1081.7561,"Malignant","ground truth"
3347.936,1083.3334,"Stromal","ground truth"
5463.795,1082.4755,"Myoepi","ground truth"
5483.4824,1082.193,"Myoepi","ground truth"
5713.9053,1082.6627,"Stromal","ground truth"
5725.1616,1082.9706,"B","ground truth"
6615.4,1085.4933,"Macrophage","ground truth"
6632.3354,1083.4161,"Malignant","ground truth"
7004.379,1083.929,"Malignant","ground truth"
90.51471,1084.4854,"T","ground truth"
275.57144,1083.1428,"T","ground truth"
290.25806,1083.258,"T","ground truth"
454.525,1082.075,"T","ground truth"
951.2312,1082.2139,"Malignant","ground truth"
1064.449,1084.8877,"Stromal","ground truth"
1432.9908,1085.9749,"Malignant","ground truth"
2149.8972,1084.0743,"Malignant","ground truth"
2162.3064,1082.2042,"Malignant","ground truth"
2339.2258,1083.4839,"Malignant","ground truth"
2680.4387,1085.6451,"Malignant","ground truth"
2748.6455,1082.9177,"Malignant","ground truth"
3512.1914,1084.0638,"Stromal","ground truth"
3749.376,1088.1898,"Stromal","ground truth"
5294.6934,1088.0498,"Malignant","ground truth"
5650.1646,1088.6576,"T","ground truth"
6408.257,1080.846,"Stromal","ground truth"
6992.3857,1087.0857,"Stromal","ground truth"
7178.4746,1084.0591,"Stromal","ground truth"
7235.371,1083.0161,"Malignant","ground truth"
7463.1963,1083.2238,"Malignant","ground truth"
10.659091,1084.4432,"Stromal","ground truth"
588.4415,1087.525,"Malignant","ground truth"
988.414,1082.6178,"Malignant","ground truth"
1054.4926,1086.3582,"Stromal","ground truth"
1230.0189,1083.195,"Malignant","ground truth"
1491.8718,1082.1794,"Malignant","ground truth"
1795.7812,1083.75,"Macrophage","ground truth"
2247.1624,1090.0509,"Malignant","ground truth"
2611.4385,1087.228,"Malignant","ground truth"
2810.3364,1086.4019,"Malignant","ground truth"
