"","corr","gene","n","type","model","sample"
"743",0.689053075865056,"FOXA1","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"744",0.0616898704058974,"OPRPN","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"745",0.814754640794778,"SERHL2","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"746",0.752210382302986,"FASN","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"747",0.488692532691173,"MUC6","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"748",0.538419008649938,"CDH1","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"749",0.434692862696218,"MYH11","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"750",0.736795957878476,"TACSTD2","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"751",0.481445277615202,"TFAP2A","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"752",0.742554969549773,"MLPH","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"753",0.774850304492334,"EPCAM","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"754",0.687388499541961,"LYPD3","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"755",0.686148618042485,"KRT7","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"756",0.712260543013731,"SCD","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"757",0.335788658271708,"PIGR","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"758",0.499632351207105,"KRT14","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"759",0.509982991620885,"ANKRD30A","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
"760",0.305595949568848,"PTN","top_50","svg","base model (w/o avgexp, w/o cell type, w/o neighbourhood)","breast_sample2"
