"","x_cord","y_cord","group_broad_type"
"cell134956",4196.4443,3978.0325,"Malignant"
"cell134957",4331.099,3972.1978,"T"
"cell134958",3830.5386,3974.4807,"T"
"cell134959",4363,3972.305,"Stromal"
"cell134963",4280.45,3977.8125,"Myoepi"
"cell134964",4381.232,3974.7747,"Stromal"
"cell134966",4012.2131,3975.2458,"T"
"cell134967",3889.1086,3975.3696,"T"
"cell134968",4068.4324,3976.3154,"Macrophage"
"cell134969",4036.6428,3974.5952,"T"
"cell134970",4228.1274,3983.7256,"Myoepi"
"cell134971",4460.8643,3975.6272,"T"
"cell134973",3864.2058,3975.9412,"Macrophage"
"cell134978",4345.294,3975.6372,"Macrophage"
"cell134979",4049.5676,3981.3875,"T"
"cell134980",4244.5854,3977.9023,"Myoepi"
"cell134983",3925.182,3977.818,"B"
"cell134984",3850.3562,3978.4597,"T"
"cell134985",4215.841,3980.75,"Myoepi"
"cell134986",4365.4287,3979.1667,"Stromal"
"cell134988",4132.294,3977.972,"Stromal"
"cell134991",4038.6667,3980.046,"Macrophage"
"cell134992",3906.5,3981.1482,"T"
"cell134993",3918.762,3983.2856,"T"
"cell134997",4031.2346,3983.3333,"Macrophage"
"cell134999",3859.0408,3982.2449,"Macrophage"
"cell135000",4132.955,3990.0774,"Stromal"
"cell135001",4144.294,3986,"Myoepi"
"cell135002",3884.5322,3980.5886,"T"
"cell135003",3868.5146,3985.2942,"Macrophage"
"cell135005",4416.4927,3981.689,"Stromal"
"cell135006",3897.3645,3983.1562,"T"
"cell135008",4237.9917,3987.5293,"Malignant"
"cell135009",4393.9604,3984.9602,"Stromal"
"cell135011",4440.426,3986.9722,"Macrophage"
"cell135015",4342,3984.2307,"T"
"cell135018",4249.279,3988.3225,"Malignant"
"cell135019",4275.7534,3988.8252,"Malignant"
"cell135020",4054,3988.8828,"Stromal"
"cell135023",4304.894,3987.2236,"Macrophage"
"cell135026",3839.238,3987.2856,"T"
"cell135027",4072.8806,3987.6814,"Macrophage"
"cell135030",4423.706,3988.2646,"Macrophage"
"cell135035",4340.7163,3993.3918,"T"
"cell135037",4352.986,3990.5176,"Stromal"
"cell135038",3928.2869,3989.853,"T"
"cell135040",3902.534,3991.3684,"T"
"cell135042",4121.7524,3994.7625,"Macrophage"
"cell135044",3985.0164,3994.3115,"Macrophage"
"cell135045",3856.5637,3993.2,"Macrophage"
"cell135046",3999.0354,3995.0706,"Plasma"
"cell135047",3966.145,3994.7246,"Macrophage"
"cell135049",4294.129,3986.5322,"T"
"cell135050",3854.508,3997.3547,"T"
"cell135054",4058.5479,3995.1914,"Stromal"
"cell135058",4144.4316,3999.5898,"Myoepi"
"cell135059",4210.171,3997.5134,"Malignant"
"cell135060",4242.6807,4000.515,"Myoepi"
"cell135061",3863.5361,3996.7537,"Stromal"
"cell135062",3948.5254,3997.0679,"T"
"cell135063",4386.2593,3999.1555,"T"
"cell135064",4287.2456,3998.5933,"Myoepi"
"cell135065",3992.0945,4000.946,"T"
"cell135066",4371.4795,3998.796,"Macrophage"
"cell135068",4221.23,3993.6187,"Myoepi"
"cell135070",3896.5173,3999.1035,"T"
"cell135072",4312.6885,4000.0984,"T"
"cell135073",4447.475,3999.7,"T"
"cell135074",4257.267,4004.1646,"Myoepi"
"cell135078",3887.5,4000.5,"T"
"cell135079",4454.613,4000.3872,"T"
"cell135082",4267.8037,4004.0715,"Myoepi"
"cell135083",4008.5696,4001.2405,"T"
"cell135085",4231.5986,4003.5479,"Stromal"
"cell135086",4066.1328,4007.99,"Stromal"
"cell135087",4291.2,4002.6667,"T"
"cell135091",3895.8293,4005,"Plasma"
"cell135092",3832.9348,4007.3044,"T"
"cell135094",4052.7747,4004.7043,"Myoepi"
"cell135099",4140.6904,4013.2283,"Myoepi"
"cell135100",4459.5483,4009.234,"Stromal"
"cell135101",4219.9604,4007.8618,"Malignant"
"cell135102",3989.5,4007.638,"Plasma"
"cell135104",3856.4365,4006.7888,"T"
"cell135105",4276.7275,4003.1528,"Myoepi"
"cell135106",3876.8313,4009.6387,"Macrophage"
"cell135107",3973.648,4008.2112,"Plasma"
"cell135111",4439.0127,4006.3462,"Macrophage"
"cell135112",4114.795,4008.3933,"Stromal"
"cell135113",4287.1904,4009.024,"T"
"cell135116",3925.45,4009.2,"Plasma"
"cell135118",4329.4956,4012.171,"Stromal"
"cell135120",3865.1162,4009.8838,"T"
"cell135122",4238.5747,4009.149,"Stromal"
"cell135123",4045.4736,4010.0527,"Myoepi"
"cell135124",4038.778,4015.6301,"Myoepi"
"cell135125",4406.187,4011.6924,"T"
"cell135126",4450.0845,4011.7747,"T"
"cell135128",4390.4326,4011.8372,"Stromal"
"cell135129",4319.2485,4018.5159,"Stromal"
"cell135130",4016,4013.675,"Stromal"
"cell135131",3871.8728,4014.1272,"T"
"cell135132",4278.9297,4015.889,"Stromal"
"cell135133",4312.679,4013.585,"T"
"cell135134",4129.567,4016.5945,"Myoepi"
"cell135135",4213.781,4013.8965,"Myoepi"
"cell135136",4064.0962,4021.2405,"Myoepi"
"cell135137",3902.75,4015.825,"Macrophage"
"cell135138",4021.0762,4018.9946,"Myoepi"
"cell135140",4342.1094,4016.6423,"Stromal"
"cell135141",4204.4297,4022.9817,"Myoepi"
"cell135143",3845.8394,4016.5178,"Macrophage"
"cell135146",4230.6,4018.68,"Stromal"
"cell135149",3881.9443,4018.5278,"Macrophage"
"cell135150",3954.7764,4018.842,"T"
"cell135151",4137.241,4031.3567,"Malignant"
"cell135154",3915.8135,4018.034,"T"
"cell135156",4223.4746,4021.586,"Malignant"
"cell135159",4414.343,4018.5,"Macrophage"
"cell135161",4296.82,4020,"T"
"cell135162",3835.4302,4021.2268,"Stromal"
"cell135163",4192.442,4024.5232,"Stromal"
"cell135164",4246.5933,4018.76,"Stromal"
"cell135165",4022.1687,4025,"Myoepi"
"cell135166",4309.9033,4023.2742,"Stromal"
"cell135167",3940.738,4023.3096,"T"
"cell135168",3861.077,4022.641,"T"
"cell135170",4282.24,4023.78,"T"
"cell135171",3878.9,4027.1858,"Macrophage"
"cell135176",3840.2827,4024.1304,"T"
"cell135177",3867.82,4024.62,"T"
"cell135181",4263.4287,4026.3096,"Macrophage"
"cell135182",4388.9136,4025.4749,"T"
"cell135183",4123.2397,4030.466,"Myoepi"
"cell135185",3890.4097,4029.0361,"Macrophage"
"cell135186",4069.4683,4030.127,"Myoepi"
"cell135188",4242.878,4028.0244,"Stromal"
"cell135189",3964.5933,4028.2205,"Plasma"
"cell135190",4465.255,4025.085,"Stromal"
"cell135191",4366.2573,4029.8762,"Stromal"
"cell135193",4195.061,4032.805,"Malignant"
"cell135195",4280.291,4028.6423,"Macrophage"
"cell135197",4182.2036,4030,"Myoepi"
"cell135198",4218.25,4035.1863,"Malignant"
"cell135199",3925.262,4030.226,"Macrophage"
"cell135206",4378.9717,4032.5986,"Stromal"
"cell135207",3835.532,4032.2341,"T"
"cell135209",4159.5366,4034.9473,"Malignant"
"cell135211",4064.6748,4043.5398,"Myoepi"
"cell135212",4179.2285,4034.5286,"Myoepi"
"cell135214",3871.347,4033.2246,"T"
"cell135215",3977.982,4036.2612,"Stromal"
"cell135216",4169.1113,4034.9683,"Malignant"
"cell135217",4203.6,4037.4075,"Myoepi"
"cell135218",4257.1704,4033.851,"Stromal"
"cell135219",3902.4075,4035.1853,"T"
"cell135220",3910.5676,4033.7703,"T"
"cell135222",4015.7273,4035.7727,"Myoepi"
"cell135223",4294.1846,4037.864,"Macrophage"
"cell135224",4149.9214,4035.054,"Malignant"
"cell135225",4025.8657,4037.13,"Myoepi"
"cell135227",3942.7334,4035.2334,"Stromal"
"cell135228",3884.5,4038,"Macrophage"
"cell135229",4078.4604,4040.7053,"Stromal"
"cell135230",3916.111,4038.6482,"T"
"cell135233",4176.954,4040.7126,"Malignant"
"cell135234",3993.2048,4040.1182,"Plasma"
"cell135235",4320.1577,4040.158,"Stromal"
"cell135236",4127.0835,4042.593,"Malignant"
"cell135237",3894.918,4040.049,"T"
"cell135241",3959.8965,4043.4138,"Plasma"
"cell135242",4164.389,4045.4426,"Malignant"
"cell135244",3871.7883,4046.0706,"T"
"cell135246",3980.9194,4043.3225,"Macrophage"
"cell135247",4019.3066,4046.84,"Myoepi"
"cell135248",4101.5835,4045.154,"Myoepi"
"cell135250",4231.3447,4044.4202,"Myoepi"
"cell135252",4188.887,4048.1433,"Myoepi"
"cell135253",4202.289,4048.4875,"Malignant"
"cell135256",4030.2832,4053.239,"Myoepi"
"cell135257",4090.3862,4049.0408,"Myoepi"
"cell135259",4396.129,4047.9517,"T"
"cell135260",3879.7473,4049.779,"T"
"cell135261",4153.5117,4051.093,"Stromal"
"cell135262",3904.0679,4047.2524,"T"
"cell135263",3913.0188,4047.632,"T"
"cell135264",4118.78,4056.3818,"Malignant"
"cell135266",4176.0503,4053.7476,"Malignant"
"cell135267",4291.3804,4051.2183,"Macrophage"
"cell135268",4438.118,4051.4727,"Stromal"
"cell135269",4223.365,4052.399,"Myoepi"
"cell135270",4389.647,4050.5881,"Macrophage"
"cell135271",4062.2104,4055.908,"Myoepi"
"cell135272",4146.117,4056.3938,"Myoepi"
"cell135275",4019.7705,4054.2952,"Myoepi"
"cell135277",4165.1934,4055.1829,"Malignant"
"cell135278",4110.026,4056.3096,"Myoepi"
"cell135280",3949.3293,4055.7883,"Plasma"
"cell135281",4054.329,4057.6204,"Myoepi"
"cell135286",3938.0132,4057.4868,"T"
"cell135287",3998.1548,4058.2976,"Stromal"
"cell135289",4242.1323,4054.3813,"Myoepi"
"cell135290",4131.78,4058.305,"Myoepi"
"cell135291",4333.6733,4057.817,"Stromal"
"cell135292",4373.109,4059.485,"Stromal"
"cell135293",4227.09,4061.4382,"Myoepi"
"cell135294",4180.664,4061.7622,"Malignant"
"cell135295",4203.2104,4057.7527,"Stromal"
"cell135296",4420.9453,4060.8728,"Stromal"
"cell135297",3898.4,4060.1052,"Plasma"
"cell135302",4089.617,4062.5107,"Myoepi"
"cell135304",3974.077,4061.8462,"Macrophage"
"cell135305",4067.2031,4065.0527,"Macrophage"
"cell135307",3837.7078,4062.6516,"Macrophage"
"cell135308",3846.5706,4064.0576,"T"
"cell135309",4030.3894,4066.8625,"Myoepi"
"cell135310",4159.793,4067.3203,"Stromal"
"cell135311",4229.6553,4068,"Myoepi"
"cell135312",4040.3672,4067.503,"Myoepi"
"cell135313",4267.449,4068.981,"T"
"cell135314",3925.8367,4065.7754,"Plasma"
"cell135317",4086.8555,4070.012,"Myoepi"
"cell135319",4113.1763,4069.4578,"Malignant"
"cell135320",4436.0044,4065.8872,"Stromal"
"cell135322",4192.078,4067.7827,"Stromal"
"cell135325",4135.9634,4073.506,"Myoepi"
"cell135328",4001.3582,4070.3433,"Stromal"
"cell135329",4122.6665,4073.3635,"Myoepi"
"cell135331",4240.415,4075.4597,"Myoepi"
"cell135333",4054.14,4067.4934,"Stromal"
"cell135335",4380.8423,4066.5994,"Myoepi"
"cell135336",4392.5273,4071.4363,"Stromal"
"cell135337",4208.2,4070.8374,"T"
"cell135340",4095.542,4070.4824,"Myoepi"
"cell135342",4169.8203,4067.8906,"T"
"cell135343",3899.784,4072.8147,"Macrophage"
"cell135344",4230.897,4077.25,"Myoepi"
"cell135345",4386.5903,4074.1804,"Myoepi"
"cell135349",4280.907,4075.1133,"Stromal"
"cell135351",4102.196,4077.9927,"Myoepi"
"cell135355",4128.4478,4079.6865,"Myoepi"
"cell135356",4292.8354,4078.589,"T"
"cell135357",3961.8596,4081.725,"Macrophage"
"cell135358",4405.7153,4083.1423,"Myoepi"
"cell135359",4350.8076,4082.5288,"Stromal"
"cell135360",4113.5073,4083.9631,"Myoepi"
"cell135362",4329.698,4080.937,"Stromal"
"cell135363",4446.523,4083.1965,"Stromal"
"cell135365",4071.9175,4081.5051,"Macrophage"
"cell135366",4258.8276,4081.662,"Stromal"
"cell135368",4185.5835,4079.375,"Stromal"
"cell135370",3971.9268,4082.382,"T"
"cell135371",4364.159,4085.0442,"Malignant"
"cell135373",4149.9526,4081.2642,"Stromal"
"cell135374",4054.3704,4085.3926,"Macrophage"
"cell135375",4142.3535,4081.2156,"Stromal"
"cell135378",4207.4565,4088.6196,"Stromal"
"cell135381",4229.6025,4082.9229,"Malignant"
"cell135382",4012.0164,4087.878,"T"
"cell135385",3978.2222,4086.1667,"T"
"cell135388",4430.411,4089.0913,"Stromal"
"cell135389",3931.4602,4087.5276,"T"
"cell135390",4221.1157,4084.9568,"Myoepi"
"cell135391",4382.426,4089.3235,"Malignant"
"cell135395",4434.392,4099.5723,"Stromal"
"cell135396",4404.6445,4089.0396,"Myoepi"
"cell135399",4281.541,4091.377,"Stromal"
"cell135400",4343.385,4092.9692,"Stromal"
"cell135404",4109.644,4094.2822,"Stromal"
"cell135405",3945.0583,4093.35,"Macrophage"
"cell135406",4246.5522,4093.466,"Stromal"
"cell135407",3908.925,4090.4353,"Macrophage"
"cell135408",4037.9285,4094.602,"Macrophage"
"cell135409",4398.2837,4095.7356,"Myoepi"
"cell135410",4359.7466,4099.185,"Malignant"
"cell135411",4154.3936,4096.8374,"T"
"cell135412",4223.1846,4097.141,"Stromal"
"cell135416",4200.3687,4101.4106,"Stromal"
"cell135419",3932.2236,4095.247,"T"
"cell135420",4022.2727,4097.866,"Macrophage"
"cell135421",4092.692,4098.548,"Macrophage"
"cell135422",4010.4736,4099.1055,"T"
"cell135424",4050.2231,4099.2944,"Stromal"
"cell135425",4265.5,4102,"Stromal"
"cell135426",4377.636,4103.466,"Malignant"
"cell135428",4077.7764,4100.171,"Stromal"
"cell135430",4064.0957,4106.553,"Macrophage"
"cell135431",4404.924,4105.674,"Myoepi"
"cell135432",4419.637,4104.7295,"Stromal"
"cell135433",4073.2847,4104.254,"T"
"cell135435",4167.1416,4104.1113,"Stromal"
"cell135436",4392.3335,4107.802,"Myoepi"
"cell135437",4356,4107.8096,"Myoepi"
"cell135438",4366.2715,4106.586,"Myoepi"
"cell135440",4158.2344,4112.115,"Stromal"
"cell135441",4336.633,4104.5645,"Stromal"
"cell135442",4198.464,4106.8696,"Stromal"
"cell135443",4052.1604,4110.87,"Macrophage"
"cell135444",4086.3882,4109.2104,"Stromal"
"cell135445",3999.8176,4109.76,"T"
"cell135448",4148.18,4111.48,"T"
"cell135449",4383.3247,4112.065,"Myoepi"
"cell135450",3945.4192,4113.45,"T"
"cell135451",4230.175,4112.7383,"Macrophage"
"cell135453",4276.118,4114.327,"Stromal"
"cell135454",4318.981,4112.173,"Macrophage"
"cell135455",4326.2827,4120.062,"Stromal"
"cell135456",4070.1296,4115.398,"Plasma"
"cell135457",4340.801,4114.4766,"Stromal"
"cell135459",4397.5684,4120.582,"Malignant"
"cell135460",3936.0562,4120.0713,"Stromal"
"cell135461",4361.6523,4117.2173,"Myoepi"
"cell135465",4022.172,4122.9067,"Stromal"
"cell135466",4413.089,4120.716,"Myoepi"
"cell135467",4155.792,4122.4414,"Stromal"
"cell135468",4347.7827,4119.551,"Macrophage"
"cell135469",3853.9075,4119.315,"Stromal"
"cell135471",4267.7295,4125.036,"Stromal"
"cell135472",4382.364,4121.504,"Malignant"
"cell135473",3921.1265,4121.101,"Stromal"
"cell135476",4403.4136,4128.669,"Myoepi"
"cell135477",4049.1487,4125.657,"Stromal"
"cell135479",4368.0825,4123.27,"Malignant"
"cell135480",4113.952,4127.202,"Macrophage"
"cell135481",4359.5703,4133.638,"Stromal"
"cell135484",4335.767,4128.918,"Stromal"
"cell135485",4208.0093,4130.906,"T"
"cell135488",4103.148,4127.907,"Macrophage"
"cell135489",4375.4526,4130.9624,"Myoepi"
"cell135490",4389.7485,4131.4307,"Malignant"
"cell135491",4350.0654,4133.6724,"Stromal"
"cell135492",3899.3042,4127.8647,"Stromal"
"cell135493",4318.813,4133.8325,"Stromal"
"cell135494",4221.04,4130.779,"Stromal"
"cell135495",3950.9277,4129.5156,"T"
"cell135496",4171.627,4138.164,"Stromal"
"cell135497",4159.0576,4133.3364,"T"
"cell135498",4173.902,4136.639,"Stromal"
"cell135499",3825.137,4134.695,"T"
"cell135502",4272.533,4134.311,"T"
"cell135503",4404.6616,4136.5884,"Myoepi"
"cell135504",3922.8374,4140.927,"Stromal"
"cell135506",4253.0503,4138.7393,"T"
"cell135507",4379.271,4141.618,"Myoepi"
"cell135510",4305.601,4144.255,"Stromal"
"cell135511",3879.3987,4138.978,"T"
"cell135512",4397.473,4143.799,"Malignant"
"cell135513",4429.0625,4142.1406,"T"
"cell135514",4313.081,4141.2163,"T"
"cell135515",4347.5234,4145.081,"Stromal"
"cell135516",3830.191,4145.427,"Stromal"
"cell135519",4342.987,4141.422,"Stromal"
"cell135520",4434.6113,4144.278,"T"
"cell135522",4317.74,4144.6,"Stromal"
"cell135523",4289.971,4146.971,"T"
"cell135527",4133.9404,4148.2686,"Macrophage"
"cell135529",3860.9329,4151.6816,"Stromal"
"cell135530",3922.0908,4150.4937,"Stromal"
"cell135531",4282.882,4151.269,"Macrophage"
"cell135532",4260.4653,4150.7676,"T"
"cell135533",4161.0166,4148.0576,"T"
"cell135534",4015.83,4151.465,"T"
"cell135535",4367.757,4150.524,"B"
"cell135536",4297.6714,4152.657,"T"
"cell135538",4134.21,4155.69,"Macrophage"
"cell135539",4447.8037,4152.6216,"Stromal"
"cell135540",4146.1396,4154.628,"Macrophage"
"cell135541",4042.6804,4158.668,"Stromal"
"cell135542",4256.527,4157.9556,"T"
"cell135543",4013.9167,4155.683,"T"
"cell135546",4351.121,4155.727,"Stromal"
"cell135548",3956.6265,4159.676,"T"
"cell135551",4310.2046,4157.716,"Stromal"
"cell135553",4021.683,4161.97,"T"
"cell135554",3856.0195,4159.3237,"T"
"cell135555",3962.6965,4162.4287,"Stromal"
"cell135558",4407.291,4163.091,"T"
"cell135562",3922.1226,4165.0815,"T"
"cell135564",3976.247,4168.294,"Stromal"
"cell135565",4036.131,4166.213,"T"
"cell135567",4249.241,4170.2676,"Stromal"
"cell135569",3871.4358,4165.2856,"Macrophage"
"cell135570",3902.713,4172.5186,"T"
"cell135572",3928,4170.711,"Macrophage"
"cell135574",4206.753,4168.957,"T"
"cell135575",4193.503,4167.297,"Plasma"
"cell135576",4412.014,4171.695,"Stromal"
"cell135577",3944.827,4172.9614,"B"
"cell135578",3979.32,4173.8643,"Macrophage"
"cell135579",4278.9585,4174.2915,"Macrophage"
"cell135580",4128.899,4176.2393,"Stromal"
"cell135581",4235.0703,4176.6665,"Plasma"
"cell135585",4065.986,4176.222,"Macrophage"
"cell135586",4290.647,4175.2646,"Macrophage"
"cell135588",4144,4177.0684,"T"
"cell135589",4422.3774,4176.094,"T"
"cell135590",4046.239,4175.5,"T"
"cell135592",4013.1333,4179.6934,"Stromal"
"cell135594",4077.8225,4180.266,"Macrophage"
"cell135596",4309.898,4179.8774,"T"
"cell135597",4040.4863,4178.0044,"T"
"cell135600",4022.579,4180.1187,"Macrophage"
"cell135601",4034.32,4182.52,"T"
"cell135603",4426.723,4184.6694,"T"
"cell135606",4123.1846,4184.492,"T"
"cell135607",4260.217,4185.8833,"Macrophage"
"cell135608",4060.1333,4183.933,"T"
"cell135609",4362.0454,4185.256,"Stromal"
"cell135611",4416.674,4186.391,"T"
"cell135613",4149.548,4185.024,"Stromal"
"cell135615",4312.2964,4186.722,"T"
"cell135619",4034.3,4189.025,"Macrophage"
"cell135622",4058.3208,4189.7925,"T"
"cell135623",4379.9756,4191.197,"T"
"cell135625",4042.7268,4192.563,"Macrophage"
"cell135626",4327.4165,4192.9375,"T"
"cell135628",3835.4473,4192.5923,"Macrophage"
"cell135629",4054.0571,4194.343,"T"
"cell135630",3971.2075,4194.302,"T"
"cell135631",3932.8,4195.0444,"T"
"cell135632",4336.6,4194.8,"T"
"cell135634",3953.1372,4196.137,"Macrophage"
"cell135636",4408.5957,4196.0425,"Macrophage"
"cell135637",4240.726,4199.2046,"Stromal"
"cell135641",4456.9404,4200.455,"Macrophage"
"cell135642",4369.3945,4197.0093,"T"
"cell135644",4165.9844,4199.5938,"T"
"cell135646",4093.7334,4200.1665,"Stromal"
"cell135647",4131.113,4200.9033,"Plasma"
"cell135649",4196.179,4201.6865,"Macrophage"
"cell135650",3997.5474,4200.875,"T"
"cell135651",4028.9473,4202.1685,"Macrophage"
"cell135652",4067.2917,4199.347,"T"
"cell135653",4015.757,4196.1978,"Macrophage"
"cell135654",4339.722,4201.4443,"T"
"cell135656",4057.0583,4202.8335,"Macrophage"
"cell135659",3844.5647,4202.4116,"T"
"cell135662",3963.4255,4203.9575,"T"
"cell135663",4073.3257,4204.2324,"T"
"cell135664",4014.5637,4208.6914,"T"
"cell135666",4088.362,4206.431,"T"
"cell135667",4317.7227,4207.325,"Plasma"
"cell135668",3974.7378,4207.495,"T"
"cell135669",4126.467,4206.3467,"T"
"cell135672",4299.4443,4207.093,"T"
"cell135673",4254.766,4206.766,"T"
"cell135674",4370.5176,4210.5312,"Stromal"
"cell135675",3911.5361,4205.9014,"Macrophage"
"cell135677",4344.5635,4208.5454,"T"
"cell135678",4043.704,4211.888,"B"
"cell135680",3840.1775,4214.2197,"Stromal"
"cell135681",3897.9868,4211.8555,"T"
"cell135682",4326.651,4209.3174,"T"
"cell135684",4285.731,4211.596,"T"
"cell135688",4178.99,4216.3564,"T"
"cell135693",4300.534,4213.989,"T"
"cell135695",4124.4,4214.3145,"T"
"cell135696",4204.8022,4214.9067,"Stromal"
"cell135697",4132.706,4215.039,"T"
"cell135699",4101.541,4215.803,"T"
"cell135700",4110.7,4215.58,"T"
"cell135707",4219,4220.0493,"T"
"cell135708",4317.469,4220.1836,"T"
"cell135709",4148.234,4220.3193,"Macrophage"
"cell135710",4075.4717,4221.4907,"T"
"cell135711",4137.143,4222.3174,"T"
"cell135713",4310.369,4225.932,"T"
"cell135716",4364.9873,4220.231,"Stromal"
"cell135717",4426.3975,4232.116,"Stromal"
"cell135719",3852.5186,4224.4814,"T"
"cell135720",4323.793,4225.5,"T"
"cell135721",3864.1797,4226.202,"Stromal"
"cell135723",4024.0173,4225.483,"T"
"cell135725",4157.6035,4226.1206,"T"
"cell135727",4099.5947,4229.101,"T"
"cell135728",4147.449,4226.939,"Plasma"
"cell135730",4108.956,4230.377,"Plasma"
"cell135731",4341.159,4229.75,"Plasma"
"cell135732",4368.677,4229.277,"Plasma"
"cell135733",3896.2458,4229.0654,"T"
"cell135734",4176.24,4227.72,"T"
"cell135735",4081.0725,4230.2466,"Macrophage"
"cell135736",4124.2456,4229.351,"T"
"cell135738",4091.0815,4227.755,"Macrophage"
"cell135740",4184.8,4231.811,"Macrophage"
"cell135741",4045.75,4230.467,"T"
"cell135743",4062.1545,4233.5854,"T"
"cell135747",4199.893,4231.3096,"T"
"cell135749",4328.393,4232.107,"Macrophage"
"cell135750",4192.9614,4233.3076,"Plasma"
"cell135751",4091.082,4234.4756,"T"
"cell135753",4316.5107,4236,"T"
"cell135754",3894.046,4235.678,"Macrophage"
"cell135755",4233.5386,4237.0576,"Plasma"
"cell135756",4024.5833,4236.6807,"Stromal"
"cell135757",4352.174,4238,"Macrophage"
"cell135758",4240.72,4237.94,"T"
"cell135759",4266.0864,4238.6724,"T"
"cell135762",4176.148,4239.407,"T"
"cell135763",4322.469,4240.735,"T"
"cell135764",3904.7166,4240.0317,"Plasma"
"cell135765",4249.2373,4240.017,"T"
"cell135766",4124.5454,4239.716,"T"
"cell135769",4162.929,4241.1616,"Stromal"
"cell135770",4303.442,4239.6436,"Stromal"
"cell135774",4264.34,4245.684,"Stromal"
"cell135775",4136.074,4241.963,"T"
"cell135776",3848.147,4243.8823,"T"
"cell135778",4176.552,4243.6206,"Stromal"
"cell135781",4097.613,4240.8496,"Plasma"
"cell135783",4332.8706,4246.5,"Macrophage"
"cell135787",4296.132,4245.0205,"Macrophage"
"cell135791",4195.4478,4249.014,"Stromal"
"cell135792",3930.9614,4247.0835,"Plasma"
"cell135793",4215.33,4249.175,"Macrophage"
"cell135795",3876.6472,4248.515,"Macrophage"
"cell135796",4248.2974,4248.243,"Stromal"
"cell135798",4382.526,4250.2,"Stromal"
"cell135804",4585.631,3403.4685,"Plasma"
"cell135806",4713.3364,3401.8318,"Stromal"
"cell135807",4806.21,3406.16,"T"
"cell135808",5090.2637,3403.2083,"T"
