"pred_type","gene","gene_set","model_id","cor_pearson","ssim"
"val","BSG","SVGs","ST-Net",0.117479019343021,0.115045446009195
"val","BST2","All Genes","ST-Net",0.0880003297010705,0.0946234093910603
"val","BST2","SVGs","ST-Net",0.106678286744273,0.118232206781122
"val","BTG1","All Genes","ST-Net",0.0915746166198325,0.0506448631414075
"val","C10orf10","All Genes","ST-Net",0.0140856128912698,0.0124075598808141
"val","C10orf54","All Genes","ST-Net",0.126473406568967,0.0747520280945393
"val","C12orf45","All Genes","ST-Net",0.0405375415433347,0.012376428551784
"val","C15orf61","All Genes","ST-Net",0.0166204739130931,0.00636125977373269
"val","C19orf24","All Genes","ST-Net",0.0277930554841785,0.0263493090778152
"val","C19orf52","All Genes","ST-Net",0.0256679046859861,0.0117916372860945
"val","C19orf60","All Genes","ST-Net",0.0402643739752717,0.0277073447842776
"val","C1QB","All Genes","ST-Net",0.155836744098058,0.115115412721952
"val","C1R","All Genes","ST-Net",0.064298521115741,0.0568306210614493
"val","C1S","All Genes","ST-Net",0.00670004884558685,0.00722393632457242
"val","C1orf216","All Genes","ST-Net",0.00319295906303025,0.00323155208333757
"val","C2","All Genes","ST-Net",0.0561139560774309,0.020456036545194
"val","C2CD2L","All Genes","ST-Net",0.0255695310448808,0.0136858078089819
"val","C3","All Genes","ST-Net",0.209152065796909,0.168225700736104
"val","C3","SVGs","ST-Net",0.186594376693548,0.160747437310553
"val","C4orf48","All Genes","ST-Net",0.0387807410620367,0.0445241019554287
"val","C5orf38","All Genes","ST-Net",0.015629704633084,0.00497561914057729
"val","C6orf136","All Genes","ST-Net",0.0111113394920866,0.0102302380645134
"val","C6orf48","All Genes","ST-Net",0.0464232843647138,0.0258730860782957
"val","CADM4","All Genes","ST-Net",0.0811890245056887,0.0588528132655937
"val","CALML5","All Genes","ST-Net",-0.0631491962090584,-0.0373869796863474
"val","CAMTA2","All Genes","ST-Net",0.0206776249923075,0.0124153948614433
"val","CAPG","All Genes","ST-Net",0.142923446389326,0.0925146776238873
"val","CARS2","All Genes","ST-Net",0.0392291185640766,0.0224772250783992
"val","CBLC","All Genes","ST-Net",0.03962431767521,0.0142372501153127
"val","CCDC106","All Genes","ST-Net",0.0259671384026585,0.0211958422967309
"val","CCDC167","All Genes","ST-Net",0.0749828379453778,0.0503209654404761
"val","CCDC57","All Genes","ST-Net",0.03014014413419,0.018506372442311
"val","CCDC80","All Genes","ST-Net",-0.0377644964175806,-0.00247985812149686
"val","CCDC88B","All Genes","ST-Net",0.0635185729036637,0.0391765734019449
"val","CCL19","All Genes","ST-Net",0.103637835279122,0.0566950137908164
"val","CCL2","All Genes","ST-Net",0.0117148728590187,0.00771409477021143
"val","CCL21","All Genes","ST-Net",0.0833007397413519,0.0246655722422166
"val","CCM2","All Genes","ST-Net",0.100652926633603,0.0572139634365144
"val","CCNB1IP1","All Genes","ST-Net",0.0150285841656669,0.0117074324473437
"val","CCNE2","All Genes","ST-Net",0.049160686101656,0.0201468148913156
"val","CCS","All Genes","ST-Net",0.0208691151891534,0.0181074482588403
"val","CCT4","All Genes","ST-Net",0.0357037867518137,0.0273572820020306
"val","CD14","All Genes","ST-Net",0.133792398595813,0.0982690812487433
"val","CD320","All Genes","ST-Net",0.0551391204960181,0.04126755916639
"val","CD3D","All Genes","ST-Net",0.0291544620809616,0.0157337028202628
"val","CD4","All Genes","ST-Net",0.0348868455049516,0.0229377306450775
"val","CD52","All Genes","ST-Net",0.217303060386583,0.146699640794108
"val","CD68","All Genes","ST-Net",0.157088901686801,0.110750600242537
"val","CD74","All Genes","ST-Net",0.165202938834266,0.123794660805055
"val","CD74","SVGs","ST-Net",0.149247113785728,0.129006073786154
"val","CD79A","All Genes","ST-Net",0.173470275049674,0.083830919401188
"val","CDH11","All Genes","ST-Net",-0.000902760886666638,0.00214632444653566
"val","CDK5RAP1","All Genes","ST-Net",0.0315620484161327,0.00950136870822427
"val","CEP250","All Genes","ST-Net",0.0229982173100103,0.0112146116440897
"val","CERCAM","All Genes","ST-Net",0.0423893985394083,0.0287432080852694
"val","CERS5","All Genes","ST-Net",0.0715477677771453,0.0265730671476564
"val","CES2","All Genes","ST-Net",0.0370613107332206,0.0154597237779123
"val","CFAP36","All Genes","ST-Net",0.0263611948439312,0.00717166404403691
"val","CFDP1","All Genes","ST-Net",0.0265196668286862,0.00803236388394056
"val","CGGBP1","All Genes","ST-Net",0.0471559851908501,0.0223144891232776
"val","CHCHD6","All Genes","ST-Net",0.0292081548428735,0.00932020256839621
"val","CHD1","All Genes","ST-Net",0.0484402943567301,0.0136886032373624
"val","CHD6","All Genes","ST-Net",0.0333209229103265,0.0133766072221099
"val","CHFR","All Genes","ST-Net",0.039117873835212,0.0184079914646314
"val","CHST11","All Genes","ST-Net",0.00779601830498948,-0.000427162859561482
"val","CIR1","All Genes","ST-Net",0.0297114754515262,0.00951538342163433
"val","CLASRP","All Genes","ST-Net",0.0644081970864935,0.0261586101227761
"val","CLDN3","All Genes","ST-Net",0.0822670686518044,0.0503600590134552
"val","CLDN3","SVGs","ST-Net",0.102176115069906,0.0672651202831996
"val","CLDN4","All Genes","ST-Net",0.0554098364773831,0.0473174425260721
"val","CLDN4","SVGs","ST-Net",0.0475140332104825,0.0317341788144056
"val","CLU","All Genes","ST-Net",-0.00236516202561135,-0.000574168780357804
"val","CNN2","All Genes","ST-Net",0.0389169641968726,0.036132214243898
"val","CNN2","SVGs","ST-Net",-0.0387681966282057,-0.0150650087887071
"val","COL14A1","All Genes","ST-Net",-0.00718695480721086,-2.32184508818102e-05
"val","COL3A1","All Genes","ST-Net",0.0472323148105076,0.0321408594799807
"val","COL4A1","All Genes","ST-Net",0.0429945627433413,0.0222984646993014
"val","COL6A2","All Genes","ST-Net",0.12214765710132,0.118216063475001
"val","COL8A2","All Genes","ST-Net",0.0138883095277031,0.00350324575396703
"val","COMMD1","All Genes","ST-Net",0.0230387456445985,0.00902846380348894
"val","COMP","All Genes","ST-Net",0.0339474721953066,0.0279714226973739
"val","COMP","SVGs","ST-Net",-0.0813138204946034,-0.0295734909769818
"val","COPS7A","All Genes","ST-Net",0.0779354747274222,0.0328987112361445
"val","COQ4","All Genes","ST-Net",0.0659164850570489,0.047146588216228
"val","CORO1A","All Genes","ST-Net",0.0463368059781047,0.0199065116751912
"val","CORO1B","All Genes","ST-Net",0.0690634323255407,0.0617985759305244
"val","CORO2A","All Genes","ST-Net",0.0175004967966913,0.0158171644674442
"val","CORO7","All Genes","ST-Net",0.0817390536254558,0.0370151465175353
"val","COX5A","All Genes","ST-Net",0.0629177070043856,0.0301606284717036
"val","CPNE1","All Genes","ST-Net",0.0735967271340222,0.0483221568150738
"val","CPSF1","All Genes","ST-Net",0.0399345784188261,0.0178331623433615
"val","CPVL","All Genes","ST-Net",0.0313053883872812,0.00977457629470821
"val","CRABP2","All Genes","ST-Net",-0.00857000824638187,0.0139752993834374
"val","CRABP2","SVGs","ST-Net",0.0732417298738482,0.0515731509880954
"val","CRACR2B","All Genes","ST-Net",0.0940764122158179,0.0572385980754949
"val","CRELD2","All Genes","ST-Net",0.05216210583081,0.0270371269116359
"val","CROCC","All Genes","ST-Net",0.0366581196573327,0.00946003298962429
"val","CSF1","All Genes","ST-Net",0.0175522351477472,0.0108110675691078
"val","CSF1R","All Genes","ST-Net",0.156638196936356,0.0971136946301143
"val","CTDSPL","All Genes","ST-Net",0.0340136573894188,0.0218292603139234
"val","CTIF","All Genes","ST-Net",0.037350867204493,0.019498438011438
"val","CTSK","All Genes","ST-Net",0.0351179370147558,0.0141452024475084
"val","CTU2","All Genes","ST-Net",0.0087095604040723,0.00387051106014416
"val","CUTC","All Genes","ST-Net",0.00027473064504374,0.00461496510875352
"val","CUX1","All Genes","ST-Net",0.0449101564744356,0.0219121726267151
"val","CX3CL1","All Genes","ST-Net",0.0395596184570836,0.0305079977064288
"val","CXCL10","All Genes","ST-Net",0.0311821761382733,-0.00179918023607274
"val","CXXC5","All Genes","ST-Net",0.065679152476823,0.0468819742525234
"val","CYP27A1","All Genes","ST-Net",0.0617042420798502,0.0227256637089276
"val","DAPK3","All Genes","ST-Net",0.0530359501540761,0.048885222641322
"val","DCAF6","All Genes","ST-Net",0.0174460070817597,0.0147071040066486
"val","DCXR","All Genes","ST-Net",0.0352652470140325,0.0201029665433773
"val","DDAH1","All Genes","ST-Net",-0.00175253879084472,-0.000661229299143408
"val","DDB2","All Genes","ST-Net",0.0324100904367907,0.0104542156382834
"val","DDIT3","All Genes","ST-Net",-0.028775438267732,0.00462118522571507
"val","DDRGK1","All Genes","ST-Net",0.0205853037859846,0.0174662422725828
"val","DDT","All Genes","ST-Net",0.026995991320294,0.0297006095578362
"val","DEAF1","All Genes","ST-Net",0.0369401955630566,0.0203110112415829
"val","DENND1A","All Genes","ST-Net",0.0245927180614395,0.0129236702250726
"val","DERL3","All Genes","ST-Net",0.0779623737184575,0.0434810476276482
"val","DESI1","All Genes","ST-Net",0.0493671401838824,0.0174846324400593
"val","DHX16","All Genes","ST-Net",0.0194614877616351,0.00902498508049032
"val","DLG1","All Genes","ST-Net",0.0183369090244764,0.00910651565168548
"val","DMAP1","All Genes","ST-Net",0.0420832339035714,0.0326789882750775
"val","DNAJB2","All Genes","ST-Net",0.0533785837187765,0.031836290350851
"val","DNAJC1","All Genes","ST-Net",0.0115351276574206,0.00390444751437977
"val","DNAJC7","All Genes","ST-Net",0.0535475572914939,0.027411115218987
"val","DOCK6","All Genes","ST-Net",0.0513804776391019,0.0242819709535121
"val","DPH3","All Genes","ST-Net",0.023429222872408,0.00686402896813966
"val","DPM2","All Genes","ST-Net",0.0422580653576468,0.0445822576076181
"val","DPP7","All Genes","ST-Net",0.102018453570731,0.0757386844090977
"val","DPP9","All Genes","ST-Net",0.040414309314078,0.030854749133441
"val","DPYSL3","All Genes","ST-Net",0.0606651968923314,0.0289284543566428
"val","DVL1","All Genes","ST-Net",0.0588873058359749,0.026397187824451
"val","EBAG9","All Genes","ST-Net",0.0558084339670796,0.0117405198253748
"val","ECHDC2","All Genes","ST-Net",0.0176511932098544,0.0141392242337628
"val","ECM1","All Genes","ST-Net",0.0417690395395599,0.0337079825186027
"val","EFEMP2","All Genes","ST-Net",0.0364984077862921,0.0305811538766919
"val","EFHD2","All Genes","ST-Net",0.0898792263877784,0.0537844415487622
"val","EIF1AD","All Genes","ST-Net",0.0319550554002272,0.0168631923531788
"val","EIF3B","All Genes","ST-Net",0.0977717797571111,0.0801360008114875
"val","EIF3B","SVGs","ST-Net",0.16981559956528,0.143271052330457
"val","EIF3F","All Genes","ST-Net",0.0280413517604318,0.010859549178401
"val","EIF3G","All Genes","ST-Net",0.0433453372134572,0.0391314034377797
"val","ELN","All Genes","ST-Net",-0.00240825637380446,0.00201261254520946
"val","ELOF1","All Genes","ST-Net",0.0389686631395744,0.0341747579673123
"val","EMC3","All Genes","ST-Net",0.0367369734453427,0.0152451086384548
"val","ENPP1","All Genes","ST-Net",0.0195205660292094,0.00879530475806466
"val","EPHB3","All Genes","ST-Net",0.017982320416654,0.0183959602591554
"val","ERAL1","All Genes","ST-Net",0.0711059566949914,0.0420803172659169
"val","ERI3","All Genes","ST-Net",0.0685879584193063,0.0613404743423512
"val","ERMP1","All Genes","ST-Net",0.0320373413395286,0.0142136626328316
"val","ETFB","All Genes","ST-Net",0.0563185747378841,0.0413020513105152
"val","EVA1B","All Genes","ST-Net",0.069324756952975,0.0584677375819685
"val","EXD3","All Genes","ST-Net",0.0180361890428211,0.0121612781995146
"val","EXOC5","All Genes","ST-Net",0.0446688159396118,0.0215290710850071
"val","EXOSC1","All Genes","ST-Net",0.0366641514327698,0.0101562536692189
"val","EXOSC10","All Genes","ST-Net",0.0638982493917413,0.0214077474650733
"val","EXOSC2","All Genes","ST-Net",0.052819330325692,0.0207083542887445
"val","EZH2","All Genes","ST-Net",0.0492589222133313,0.0122488886798389
"val","FAAH","All Genes","ST-Net",0.0305296022027453,0.0211219403081162
"val","FADS2","All Genes","ST-Net",0.0244044994356101,0.0178765983396651
"val","FAH","All Genes","ST-Net",0.00876437442449786,0.00648195490559036
"val","FAIM2","All Genes","ST-Net",0.0274668360617995,0.0110311641474392
"val","FAM102A","All Genes","ST-Net",0.0737046768330307,0.0314287017280263
"val","FAM117A","All Genes","ST-Net",0.0299024007205246,0.0114300543266392
"val","FAM118A","All Genes","ST-Net",0.055564011126397,0.0166646448873303
"val","FAM160B1","All Genes","ST-Net",0.0320199782982844,0.00959411776157466
"val","FAM173A","All Genes","ST-Net",0.0572432035788895,0.0335611053856521
"val","FAM193B","All Genes","ST-Net",0.0689814330958476,0.0404621617889736
"val","FAM213B","All Genes","ST-Net",0.0245831748616199,0.0106391450801657
"val","FAM3A","All Genes","ST-Net",0.025138813477654,0.0112606944623971
"val","FAM45A","All Genes","ST-Net",0.0148124128206936,0.0069244286720578
"val","FAP","All Genes","ST-Net",0.0252678328316614,0.00683820831686788
"val","FARP1","All Genes","ST-Net",0.0415127705512053,0.041332366332564
"val","FARSB","All Genes","ST-Net",0.0390626502707076,0.0156730540916511
"val","FASN","All Genes","ST-Net",0.0591616849230833,0.056678276391456
"val","FASN","SVGs","ST-Net",0.0594934642449477,0.0535011918319184
"val","FBF1","All Genes","ST-Net",0.0127002386676684,0.00759375034749603
"val","FBLN2","All Genes","ST-Net",0.0175136830664803,0.00490937923310853
"val","FCER1G","All Genes","ST-Net",0.0509164089340392,0.0232399067285124
"val","FDPS","All Genes","ST-Net",0.0246205036692382,0.0210417575926259
"val","FGFR1","All Genes","ST-Net",-0.00238576525274289,0.00941739482480031
"val","FKBP10","All Genes","ST-Net",0.0246757634875783,0.0287711412109412
"val","FKBP8","All Genes","ST-Net",0.0854617495745851,0.0648812873290396
"val","FLNA","All Genes","ST-Net",0.0689218779402189,0.0677090742677083
"val","FLNA","SVGs","ST-Net",0.145000279258764,0.131391077507947
"val","FN1","All Genes","ST-Net",0.0491134270061793,0.0318232335295776
"val","FNBP4","All Genes","ST-Net",0.0522936444500085,0.0167726403256342
"val","FOXP4","All Genes","ST-Net",0.040475485966117,0.0341097652790103
"val","FOXP4","SVGs","ST-Net",0.033724932096981,0.0360127687206496
"val","FSTL1","All Genes","ST-Net",0.0161033386828314,0.013145041422394
"val","FSTL3","All Genes","ST-Net",0.0453898632571336,0.0239826417078726
"val","FUOM","All Genes","ST-Net",0.0244940026749368,0.0160517712082663
"val","FUS","All Genes","ST-Net",0.0596761788468377,0.0548974315792336
"val","FZD2","All Genes","ST-Net",0.039730114734696,0.0195598021530654
"val","GALK1","All Genes","ST-Net",0.040018968533489,0.017544706613993
"val","GANAB","All Genes","ST-Net",0.0627776938808929,0.0496333761607335
"val","GAR1","All Genes","ST-Net",0.022871724662081,0.00935373223451978
"val","GAS6","All Genes","ST-Net",0.0728610199273624,0.0532679166311798
"val","GATA3","All Genes","ST-Net",0.0313972180819563,0.0168955709313441
"val","GATC","All Genes","ST-Net",0.0409713714659718,0.0301587094511169
"val","GBP1","All Genes","ST-Net",0.0581567559515254,0.0142100394536806
"val","GBP2","All Genes","ST-Net",0.0259132425326723,0.00956851767221807
"val","GBP3","All Genes","ST-Net",0.0332899629169021,0.00576596809184193
"val","GBP4","All Genes","ST-Net",0.0647249503083165,0.0143683029437373
"val","GBP5","All Genes","ST-Net",-0.00353410297705809,-0.00198425701406051
"val","GEMIN4","All Genes","ST-Net",0.0241269589360699,0.011014607454493
"val","GLCCI1","All Genes","ST-Net",0.0481662954941134,0.0166899940517973
"val","GLG1","All Genes","ST-Net",0.0426397673657508,0.0308762077133722
"val","GLTSCR2","All Genes","ST-Net",0.0218083853616533,0.0298929167010575
"val","GMFG","All Genes","ST-Net",0.119227342507429,0.0496105465985781
"val","GMPPA","All Genes","ST-Net",0.0675295070591466,0.0330339608234515
"val","GNAI2","All Genes","ST-Net",0.119746275514873,0.114344495664606
"val","GNAI2","SVGs","ST-Net",0.0996360331886031,0.104211902319584
"val","GNAS","All Genes","ST-Net",0.114118347138319,0.0888642945103027
"val","GNAS","SVGs","ST-Net",0.11607390454551,0.0909780525180637
"val","GNL2","All Genes","ST-Net",0.0171515480212154,0.0190502607699959
"val","GPR108","All Genes","ST-Net",0.0746684755257729,0.0473875023225604
"val","GPRC5A","All Genes","ST-Net",0.0247650106909878,0.00886229744778218
"val","GPS1","All Genes","ST-Net",0.0791264571765019,0.0568021589256082
"val","GPSM1","All Genes","ST-Net",0.0206777204854792,0.0146613092762245
"val","GPX3","All Genes","ST-Net",0.0496511786174152,0.0425967784850748
"val","GRK3","All Genes","ST-Net",0.0641537762741749,0.0354096265629709
"val","GSK3A","All Genes","ST-Net",0.0773817260690675,0.0620278524915991
"val","GSTM3","All Genes","ST-Net",0.00395680286106112,0.00497541020352379
"val","GYPC","All Genes","ST-Net",0.0768554458885072,0.0570657306506791
"val","HAGHL","All Genes","ST-Net",0.0595055477309585,0.0229144708528297
"val","HCFC1R1","All Genes","ST-Net",0.0688601713468328,0.0493512796897885
"val","HCFC1R1","SVGs","ST-Net",0.105536001798122,0.0821553269402819
"val","HCST","All Genes","ST-Net",0.154456012889507,0.0843132506091104
"val","HDAC5","All Genes","ST-Net",0.0404899683989885,0.02206985427815
"val","HDAC6","All Genes","ST-Net",0.0410351532126457,0.0211849095555224
"val","HELZ2","All Genes","ST-Net",0.0279908987965858,0.0176785960852371
"val","HES1","All Genes","ST-Net",0.0181664889117436,0.0181831360776615
"val","HLA.B","All Genes","ST-Net",0.104323700188622,0.0748454460099069
